"","year","poly_year","poly_year2","poly_year3","poly_year4","sale_year","poly_saleyear1","poly_saleyear2","poly_saleyear3","poly_saleyear4","height","poly_height1","poly_height2","poly_height3","poly_height4","width","poly_width1","poly_width2","poly_width3","poly_width4"
"105",1965,-0.040142313456103,-0.00210863678388778,0.0490726752596956,-0.0563702977466137,1998,-0.0606424640242547,-0.0590269690233249,0.0448784407917093,0.0678851778063673,60.96,-0.0102215557000672,-0.0139146922437503,0.0334808979929524,-0.0233791960056692,104.14,0.0227071091887051,-0.0329010582005055,0.0354482449290935,0.0139375821919752
"106",1968,-0.0298200042816765,-0.0177839335371265,0.0424999376381487,-0.0211174034329236,1990,-0.114160967907684,0.0179175041880772,0.109314700204652,-0.077334579780916,60.96,-0.0102215557000672,-0.0139146922437503,0.0334808979929524,-0.0233791960056692,60.96,-0.0196117483165562,0.00253154099356244,0.0189915077459535,-0.0403011081818455
"107",1966,-0.0367015437312942,-0.00769383969155224,0.0477193480369888,-0.0448287507121562,2001,-0.0405730250679687,-0.0660092140987704,0.00151569913788039,0.0644721731357829,40.64,-0.040665203529263,0.0250101003079131,0.00830478036239777,-0.031291205127223,60.96,-0.0196117483165562,0.00253154099356244,0.0189915077459535,-0.0403011081818455
"108",1979,0.0080284626912206,-0.0475320144086326,-0.0236078356647344,0.059475608051876,2015,0.053084356728033,0.0591500030085928,0.0664791677600906,0.0713450965055744,60,-0.0116598382746749,-0.0124102090705415,0.0333366973739947,-0.0248710697532904,60,-0.0205526029530789,0.00354500588818664,0.0178807945455238,-0.0403152360786801
"109",1978,0.00458769296641177,-0.0466281633699049,-0.0163304146343979,0.0582501768294028,2011,0.0263251047863182,-0.00312120649425765,-0.0324740018342437,-0.0468140901065618,30,-0.0566061687311648,0.0513204217763255,-0.0261677410454992,-0.00457077369847016,30,-0.0499543103444139,0.0401630777719402,-0.0356620112045425,0.00638786447610519
"110",1967,-0.0332607740064853,-0.0129189386092985,0.0455059716262293,-0.0329935755920685,1993,-0.0940915289513982,-0.0208784607111214,0.102061976366126,-0.00555980727398634,60.96,-0.0102215557000672,-0.0139146922437503,0.0334808979929524,-0.0233791960056692,243.84,0.159621059941021,-0.0114516059786422,-0.189393563042106,-0.0626053761390063
"111",1972,-0.0160569253824412,-0.0336428733492565,0.0238970581272441,0.0224265155185827,1998,-0.0606424640242547,-0.0590269690233249,0.0448784407917093,0.0678851778063673,50.8,-0.0254433796146651,0.00368996201290654,0.0269636877588095,-0.0345361834429012,50.8,-0.0295691265530883,0.0137552605016351,0.00541193578329165,-0.0363475279435093
"112",2010,0.114692324160294,0.103060182390246,0.0930112103453153,0.0716233759118979,2014,0.0463945437426043,0.0415938431438956,0.0330516653381837,0.0204408034394368,100,0.0482686023339783,-0.0469930304802062,-0.0225500338965662,0.0507506977945151,70,-0.010752033822634,-0.00653040053355235,0.0277493532452268,-0.0367403996961695
"113",2007,0.104370014985868,0.0733623764137893,0.0253862721899475,-0.0383609783331444,2008,0.00625566583003216,-0.0359061111985035,-0.0544575979834554,-0.0327191421014767,50,-0.0266419484268382,0.00523395218416475,0.0259578166959465,-0.0348916080848479,60,-0.0205526029530789,0.00354500588818664,0.0178807945455238,-0.0403152360786801
"114",2003,0.0906069360866325,0.0388067576373689,-0.0384527102734976,-0.104479750214989,2015,0.053084356728033,0.0591500030085928,0.0664791677600906,0.0713450965055744,31.5,-0.0543588522083403,0.0473645222543363,-0.0203088611634807,-0.0101147618773778,10,-0.0695554486053038,0.069901669543223,-0.0934891994866921,0.106053119673606
"115",2003,0.0906069360866325,0.0388067576373689,-0.0384527102734976,-0.104479750214989,2015,0.053084356728033,0.0591500030085928,0.0664791677600906,0.0713450965055744,31.5,-0.0543588522083403,0.0473645222543363,-0.0203088611634807,-0.0101147618773778,10,-0.0695554486053038,0.069901669543223,-0.0934891994866921,0.106053119673606
"116",1965,-0.040142313456103,-0.00210863678388778,0.0490726752596956,-0.0563702977466137,2013,0.0397047307571756,0.0253632549385215,0.0056897692529915,-0.0145982599761296,32,-0.0536097467007321,0.0460638859921445,-0.0184311866036611,-0.0118217164667064,32,-0.0479941965183249,0.0374235865241582,-0.0308979522209498,-0.000117252077062599
"117",1966,-0.0367015437312942,-0.00769383969155224,0.0477193480369888,-0.0448287507121562,1986,-0.140920219849399,0.0882034606175314,0.0645028639209415,-0.146090006038762,60.96,-0.0102215557000672,-0.0139146922437503,0.0334808979929524,-0.0233791960056692,200.66,0.11730220243576,-0.0402810524358357,-0.0957296760272103,0.0846932430368652
"118",1964,-0.0435830831809118,0.0038366701136949,0.0494985616836184,-0.067346103338702,2005,-0.0138137731262539,-0.0567608709688419,-0.0439475091166684,0.0134689146942868,12.7,-0.0825252192944073,0.102798445191922,-0.119981651459596,0.114169591281991,17.78,-0.0619306058218176,0.0578269542980203,-0.0687441680956646,0.059288355827736
"119",1988,0.0389953902145001,-0.0394619942108616,-0.0802957528344457,0.00847946275077638,1997,-0.0673322770096834,-0.0540484106795303,0.0589151165761193,0.0606690947081608,139.7,0.107747579638067,-0.0243726320575441,-0.133745575644986,0.0247430397453444,83.82,0.00279235271564096,-0.0187011544551103,0.0354661152626492,-0.0215472142775789
"120",2008,0.107810784710677,0.08290154108269,0.0459350559088239,-0.00834546209421483,2015,0.053084356728033,0.0591500030085928,0.0664791677600906,0.0713450965055744,48.2,-0.0293387282542276,0.00879215561674116,0.02341491867609,-0.0353492742524858,48.2,-0.032117274527004,0.0168041856054989,0.00127501831301414,-0.0337536090176304
"121",1972,-0.0160569253824412,-0.0336428733492565,0.0238970581272441,0.0224265155185827,1988,-0.127540593878542,0.0504093390841582,0.0960559424403036,-0.12044283956885,71.12,0.00500026821453071,-0.0278038624620573,0.0296164184739951,-0.00413795937084094,119.38,0.0376431765435033,-0.0406643486647893,0.0275315376760219,0.0441598536727901
"122",1969,-0.0263792345568677,-0.0222888244750363,0.0387686376834784,-0.00943338297112838,2009,0.0129454788154608,-0.0263033812897446,-0.0512857413556053,-0.0431451127152601,38,-0.0446204806094341,0.0311581304062215,0.00125204180231553,-0.027220143487229,38,-0.0421138550400579,0.0294607868855539,-0.0176681105237124,-0.0163568103125235
