"","year","poly_year","poly_year2","poly_year3","poly_year4","sale_year","poly_saleyear1","poly_saleyear2","poly_saleyear3","poly_saleyear4","height","poly_height1","poly_height2","poly_height3","poly_height4","width","poly_width1","poly_width2","poly_width3","poly_width4"
"157",1912,-0.153420312935972,0.186017893646884,-0.12988195137745,0.0382596611051262,1992,-0.0278380199680793,-0.0412130575944401,0.029451260035918,0.0347184436057256,45.72,-0.0322350971397685,-0.00198641155170693,0.0287958284450119,-0.0358360401054898,33.02,-0.0393580303953624,0.0250662251595811,-0.0137428978056989,-0.00929050952074259
"158",1968,0.0582871172829183,0.0515500329942023,0.0249583788383239,-0.00217864518202247,2000,0.00662909111015572,-0.0484147249535904,-0.0424586739231391,0.0244346228480549,40.64,-0.0413527336565092,0.0112991749366606,0.02003158757361,-0.0401351491090823,30.48,-0.0431447430571518,0.0297472350923539,-0.02214236783585,0.000755489261261432
"159",1962,0.0356041783308943,0.00777372563594794,-0.0338782200345162,-0.0621017173569667,1996,-0.0106044644289618,-0.051074803585389,-0.00740261553700991,0.04881482596492,38.1,-0.0459115519148795,0.0187562751371363,0.0136240134013074,-0.0394864404583866,78.74,0.0288027975168477,-0.031072658793969,0.0279037409384174,0.0123140157493828
"160",1950,-0.00976169957315365,-0.0378867128179822,-0.0158825432259648,0.0256507157843711,1988,-0.0450715755071969,-0.0188294869807435,0.053989017901019,-0.0119019165406214,40.64,-0.0413527336565092,0.0112991749366606,0.02003158757361,-0.0401351491090823,30.48,-0.0431447430571518,0.0297472350923539,-0.02214236783585,0.000755489261261432
"161",1950,-0.00976169957315365,-0.0378867128179822,-0.0158825432259648,0.0256507157843711,1987,-0.0493799643919762,-0.0112770592300151,0.0565450872299823,-0.0259599365068386,43.18,-0.0367939153981388,0.00438494604037948,0.0250622578487839,-0.0388132793036757,33.02,-0.0393580303953624,0.0250662251595811,-0.0137428978056989,-0.00929050952074259
"162",1961,0.031823688505557,0.00183529123289652,-0.0383002708100977,-0.0606114897531789,1987,-0.0493799643919762,-0.0112770592300151,0.0565450872299823,-0.0259599365068386,43.18,-0.0367939153981388,0.00438494604037948,0.0250622578487839,-0.0388132793036757,35.56,-0.0355713177335729,0.0205496555474888,-0.00606815049073445,-0.0175439200014023
"163",1952,-0.00220071992247899,-0.0341555449518252,-0.0273403890966581,0.00907189068797133,1986,-0.0536883532767556,-0.00294201744036494,0.0572287480385639,-0.0398583090673564,88.9,0.0452648132525267,-0.0272401810753925,-0.0288594348786622,0.0413047973353631,121.92,0.0931769127672684,-0.0351717204587723,-0.070351138909339,0.0767816595175622
"164",1950,-0.00976169957315365,-0.0378867128179822,-0.0158825432259648,0.0256507157843711,1985,-0.057996742161535,0.00617563838820694,0.055819470094035,-0.052894372300553,60.96,-0.00488218758954669,-0.0288142597161375,0.0284271949827553,0.00118497179897946,88.9,0.0439496481640055,-0.0363125922292619,0.0139791855795066,0.0373638383844236
"165",1950,-0.00976169957315365,-0.0378867128179822,-0.0158825432259648,0.0256507157843711,2008,0.0410962021883908,-0.0055290938217505,-0.0507215995564981,-0.0595186231164583,42.6,-0.0378349053941447,0.00591595756631058,0.0240306782251833,-0.0392720763683157,52.3,-0.0106147941279212,-0.00510388880506842,0.0274484021777551,-0.0352583914405064
"166",1968,0.0582871172829183,0.0515500329942023,0.0249583788383239,-0.00217864518202247,2009,0.0454045910731702,0.00335337324487724,-0.0416557640531898,-0.0604636518850916,65.1,0.00254832720952932,-0.0327265195789817,0.0230123299828231,0.0126293319701898,50.2,-0.0137455408168022,-0.00227750839562815,0.0247895701863794,-0.0359442466624614
"167",1968,0.0582871172829183,0.0515500329942023,0.0249583788383239,-0.00217864518202247,2009,0.0454045910731702,0.00335337324487724,-0.0416557640531898,-0.0604636518850916,65.1,0.00254832720952932,-0.0327265195789817,0.0230123299828231,0.0126293319701898,50.2,-0.0137455408168022,-0.00227750839562815,0.0247895701863794,-0.0359442466624614
"168",1961,0.031823688505557,0.00183529123289652,-0.0383002708100977,-0.0606114897531789,2007,0.0367878133036114,-0.0136289468494565,-0.057028708692889,-0.0543925525605191,42.5,-0.0380143864279388,0.00618278600827644,0.0238459143974934,-0.0393421937079191,32,-0.0408786787871046,0.026926242271187,-0.0170280000945696,-0.00547835264603713
"169",1918,-0.130737373983948,0.113427044720198,0.0137253856031165,-0.133174158701757,1980,-0.0795386865854319,0.0635031281148922,0.0096604409292372,-0.0748567919861212,86.36,0.0407059949941564,-0.0300976356546154,-0.0227523563147844,0.0426744978810504,58.42,-0.00149090377746788,-0.0126996565307209,0.032841300644778,-0.0297041862784786
"170",1950,-0.00976169957315365,-0.0378867128179822,-0.0158825432259648,0.0256507157843711,1979,-0.0838470754702113,0.0773164681769944,-0.00893760442125278,-0.0634110274502648,33.02,-0.0550291884316201,0.0352990894506718,-0.00364106350741529,-0.0309352401459874,91.44,0.047736360825795,-0.0372114747863839,0.00946554596952315,0.0432535220251851
"171",1931,-0.0815910062545629,0.00405135138301156,0.103107456873437,-0.0528292164045162,2006,0.032479424418832,-0.0209461858382408,-0.0607976216950913,-0.0460898050898034,129.54,0.118205905386452,0.0923095895626476,-0.0533506537614315,-0.115216858047415,99.06,0.0590964988111633,-0.0389214805336673,-0.00631587192269108,0.0590147497806095
"172",1950,-0.00976169957315365,-0.0378867128179822,-0.0158825432259648,0.0256507157843711,1991,-0.0321464088528587,-0.0367910859993985,0.0372916611191234,0.0254227134289745,78.74,0.0270295402190455,-0.035412771567116,-0.00439290531490808,0.0396475061464068,53.34,-0.00906432910104678,-0.0064620027581042,0.0286097343171262,-0.034671310654149
"173",1950,-0.00976169957315365,-0.0378867128179822,-0.0158825432259648,0.0256507157843711,1989,-0.0407631866224175,-0.0255993006925503,0.0497810702844024,0.00169437589987122,88.9,0.0452648132525267,-0.0272401810753925,-0.0288594348786622,0.0413047973353631,71.12,0.0174426595314794,-0.0254160853503545,0.0335950243464137,-0.00607460694969566
"174",1964,0.043165157981569,0.0208142660049002,-0.0207269717911474,-0.0570130080682087,1993,-0.0235296310832999,-0.0448524151505599,0.0208411015959735,0.0418798164330325,33.02,-0.0550291884316201,0.0352990894506718,-0.00364106350741529,-0.0309352401459874,25.4,-0.0507181683807308,0.0396025759199408,-0.0411748517382999,0.0267071567666799
